"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,1.96040923328861,1.83684595472972,1.6180028341691,1.23019144073759,1.25750320926248,1.23019140864153,1.61770347419516
"2",2,1.64982496057066,1.64982496059372,1.64982496059615,1.47006898254287,1.56882927501881,1.01730933075358,1.64982496439518
"3",3,1.9435705287357,1.94357052875367,1.94357052875591,1.03553669561315,1.87303938804304,0.732873618743331,0.732873618737799
"4",4,0.444797767031692,0.444797767034262,0.444797767034606,0.593780933031887,0.440606868629938,0.422569918929076,0.432118872110071
"5",6,0.0569290488674514,0.0566656330771542,0.0566553000512122,0.29965200521946,0.0557230419968534,0.0561485255750743,0.0547704936186911
"6",7,0.715282958719186,0.661133086755989,0.579699610064801,0.258512360501469,0.304813756814273,0.228045693646722,0.442916738220623
"7",9,2.4811914486792,2.47605912210732,2.4793969922099,2.56629589303507,2.47635865024147,2.45823535520656,2.45823535520876
"8",10,3.15968851076086,3.10592853006401,2.89915483785679,1.09967502172216,1.91558857312755,1.14253737316836,1.09967502174959
"9",11,6.98063702740448,6.73409555631108,6.12240232633707,1.86084667277913,6.06100289559584,1.86084667251508,6.12386067340567
"10",12,1.32142631521827,1.32142631524586,1.32142631524903,1.45551005062492,1.18600828381571,1.32142677648719,1.32142631594754
"11",13,9.75378480821673,8.87190918401692,9.29474593000519,8.84452414512305,9.34842000192306,8.84919312848201,8.84986100962528
"12",14,1.38336592333256,1.374260785594,1.37384790903221,1.39468627728676,1.37240063542434,1.37425968516992,1.3514005589712
"13",15,0.0884814730400553,0.0880059301856012,0.0880287157635113,0.274550709729689,0.0860211913907767,0.0834875393486145,0.0816317819934184
"14",16,0.500220652706194,0.499322255823487,0.500003157240828,0.593802023468144,0.49967966793289,0.480386829050952,0.480386829050946
"15",17,6.25160397591562,5.93814225498615,5.25902376409207,2.51055058572978,5.16039547079042,2.51055058576122,5.25334951633076
"16",18,0.804338970983126,0.804338970988496,0.804338970989445,1.17481247404005,0.80433911330071,0.804339076750448,0.804338972218578
"17",19,4.52681115056587,4.52681115059507,4.52681115060171,3.62694016241611,4.45265099796892,3.04827132129027,4.52681116634654
"18",20,1.2022466823704,1.20224668237646,1.2022466823768,1.33510234246763,1.18858811293542,1.12627912319154,1.20224668455701
"19",21,6.26117215115328,6.10043347780543,5.59100893658796,3.27502868691519,4.49985466627859,3.27502868693137,5.59117195622526
"20",23,0.0254706409328999,0.0250647072222696,0.0252576697689718,0.14934207355071,0.0246163779934125,0.024933432925817,0.0237081196823633
"21",24,14.3955170355474,14.2498249614984,13.826220337103,11.4743181917705,12.7736775404357,11.4743181834959,13.8268183968498
"22",25,11.6750443144467,11.6308072193206,11.5228695098525,10.961913733183,10.8625331798926,10.9961598520459,10.9830656125028
"23",26,3.76424666032966,3.66519427478431,3.38053287777063,1.49235738924284,2.59660643484483,1.48399651212118,3.37854720742008
"24",27,2.02369913036262,2.02369913038829,2.02369913039201,1.50154716829157,1.92827046476754,1.05265040523861,2.02369913922593
"25",28,0.701202679519017,0.701202679525642,0.701202679525782,0.807726666790246,0.686169087195436,0.599809485614454,0.701202683187104
"26",29,6.90592276853562,6.33404453928954,5.60742717181991,3.98880659084844,4.7913012934139,3.9888065906864,5.60373040925028
"27",30,6.73666708806895,6.54543353042767,5.96721609786976,1.81402019803662,5.89328988404981,1.81402019803763,5.9628418672197
"28",31,2.10307841243453,2.10307841245177,2.10307841245378,2.14494598542317,2.06366210565213,2.10307850890492,2.10307841772374
"29",32,7.37765004644327,6.06280651173622,6.59177250986779,6.03188901702947,6.65769118515398,6.03679338247121,5.92186364262439
"30",33,7.79142078354021,7.79142078359331,7.79142078360179,8.64332342181044,7.51619611364127,7.791421574833,7.79142080501856
"31",34,0.956826656462299,0.956826656467643,0.956826656467993,1.28924532805143,0.935804823725698,0.956826674580655,0.956826658058713
"32",35,26.9535816771119,26.2410942322243,25.2869266037218,20.1254292299931,20.1254292299931,20.1254292299931,25.2794773217914
"33",36,24.7563570997757,24.3319112144609,23.5849705051219,19.1855341247714,23.4749330056081,19.1855341247714,19.1855341247714
"34",37,1.19980259720921,1.19980259722085,1.19980259722268,1.64525872802958,1.00853124610363,1.19980282028871,1.19980260135612
"35",38,12.4946337973773,12.4946337974094,12.4946337974075,8.97435886054071,12.3639406410295,8.63085912790204,8.63085912875936
"36",39,0.549638407849176,0.549638407851689,0.549638407851183,0.843704069803297,0.549046204987398,0.549638477445392,0.549638411340185
"37",40,0.796809884340737,0.796809884352639,0.796809884353165,0.836503193942438,0.722269579458885,0.796810093887571,0.796809884962377
"38",42,7.70158002729553,7.33546972009959,6.6491377803708,3.36286498467358,6.58014522085798,3.36286498468488,6.64622495398305
"39",43,17.4256774742106,16.9038964859845,16.2312874424318,14.507368809675,14.5073688094914,14.5073688094958,16.2251145446503
"40",44,3.96072551667358,3.960725516675,3.95971967056147,4.13180618778901,3.66630708426113,3.96072562771534,3.95706742199746
"41",45,1.87111503754626,1.84732328793142,1.76941565645519,0.724831141564475,1.03617931101428,0.733851860117593,1.03581247896799
"42",46,14.6644983445061,14.664498344549,14.6644983445539,3.86468132302041,14.6581040484113,3.81330722014363,3.8646813226716
"43",47,8.15160306878016,7.60286317064709,6.89958780381844,4.86376210895744,6.83792385681889,4.86376210899022,6.89758909466453
"44",49,5.3777795448625,5.22129833962155,4.77009074369439,1.81147000697869,4.70793754454091,1.81147000697158,4.76613199297112
"45",50,4.75712086378666,4.7377712462028,4.60363652619267,2.43398780187893,2.43398780182819,2.3284594570392,4.60671935293238
"46",51,9.6226039644018,9.6226039644119,9.62260396441095,6.48921503001606,9.60309199792046,6.48178545295678,6.48669939108517
"47",52,1.1733604908448,1.11939934517061,1.11944282073602,1.19129359195226,1.11298331830295,1.11859952742586,1.11859952742561
"48",53,11.7575499504766,11.7575499505087,11.7575499505128,7.05726913741053,11.6470089644468,6.39711609820752,6.39711609539185
"49",54,6.03929408449852,5.26254962400643,4.42096801313728,2.44377205347275,2.44377205334903,2.44377205334812,4.41832593324655
"50",55,5.11073820970768,4.82982248592341,4.28465388616349,2.07493809840141,4.23318273735253,2.07493809843729,4.28479037636229
"51",56,6.09742255694712,5.68993578072727,5.08842719720643,3.72082451292477,5.02169091870291,3.72082450397757,5.08520630650834
"52",57,15.0111195696534,15.0111195696905,15.011119569697,6.04244460606271,14.9155961889215,5.321964494069,5.86216887919567
"53",58,8.36721329482357,6.78509831936878,7.00846873425002,6.70231848848621,7.04570956097044,6.71382411060257,6.59647781659128
"54",59,1.87750883347903,1.75207414009429,1.55119681479822,0.867816301403494,1.54082925250605,0.88166525752547,1.33313979335165
"55",60,10.0250130050473,8.84923594970392,9.29193906075613,8.80025324056263,9.34391284908646,8.8143259807794,8.81187245389654
"56",61,9.7691070969115,8.93913785581987,9.04412185360995,8.86769451942245,9.07221590517375,8.87575265639227,8.82846188294283
"57",62,0.0399399372543288,0.0399399372546479,0.039939937254638,0.155050682180326,0.0396247055478067,0.0399399663153431,0.0388135935375835
"58",63,0.0301480276642264,0.030148027664916,0.0301480276648602,0.183767327927333,0.029377270788406,0.030148031700553,0.0301480320906558
"59",64,5.84330089502594,5.46182709388769,4.82251057017341,2.83012934562876,3.99549331706752,2.83012934232123,4.81165926973669
"60",66,3.78383622199938,3.7838362220089,3.78383622200835,3.47048914030795,3.77172076711368,3.21003523375238,3.78383623457666
"61",67,0.639977621815907,0.632308850859945,0.631808982413959,0.810494630504921,0.629485286546275,0.63190565881911,0.631896763513356
"62",68,7.69051461823177,7.38429208282277,6.72460682253196,2.70733002203002,6.63190683091777,2.70733002197578,6.71635571247432
"63",69,0.855014086062857,0.803662026234651,0.74846363560171,0.543871785834804,0.750030149844511,0.52107038801362,0.653899802055224
"64",70,1.8770498166768,1.87704981669252,1.87704981669407,2.2490113832601,1.78962452212256,1.87704992278815,1.87704982293287
"65",71,0.83830648012713,0.838306480133895,0.838306480133951,1.10120167273066,0.781232265430459,0.838306501107602,0.838306483343256
"66",72,2.26144750306697,2.25461657210161,2.22421710281501,1.71812021674908,1.72394092398181,1.71441285238873,1.57276259921046
"67",73,0.388185251182734,0.388185251193674,0.388185251195404,0.532820224783238,0.367843705565686,0.388185273243844,0.388185254457109
